seller_id,seller_city,seller_state,shipment_count,order_count,product_revenue,freight_value,total_value,average_shipment_value,freight_percentage,average_distance_km,average_delivery_days,late_delivery_rate,average_review_score,low_review_rate
2a5b78b41cd05baeac8df54c6606b92c,formiga,MG,46,46,15554.28,1021.19,16575.47,360.34,6.16,387.08,9.04,2.17,4.54,4.35
1f1bb1f0859883505541bdd6606193e5,sao paulo,SP,27,27,16040.84,522.03,16562.87,613.44,3.15,695.32,13.98,11.11,4.33,7.41
6061155addc1e54b4cfb51c1c2a32ad8,campinas,SP,28,28,15633.4,879.91,16513.31,589.76,5.33,389.67,5.97,3.57,4.64,3.57
669ae81880e08f269a64487cfb287169,rio do sul,SC,161,161,13133.87,3351.33,16485.2,102.39,20.33,693.13,12.19,4.35,4.26,11.88
c847e075301870dd144a116762eaff9a,uberaba,MG,41,41,15248.8,1092.68,16341.48,398.57,6.69,860.32,16.93,9.76,4.2,15.0
a3e9a2c700480d9bb01fba070ba80a0e,ibitinga,SP,129,129,13371.8,2869.03,16240.83,125.9,17.67,523.01,13.22,10.08,4.0,16.54
3b15288545f8928d3e65a8f949a28291,ibitinga,SP,101,101,13764.82,2400.06,16164.88,160.05,14.85,552.63,14.46,6.93,4.08,12.0
cfb1a033743668a192316f3c6d1d2671,votorantim,SP,143,143,12609.54,3361.16,15970.7,111.68,21.05,403.49,12.21,11.89,4.04,16.2
a673821011d0cec28146ea42f5ab767f,sao paulo,SP,125,125,13366.0,2562.04,15928.04,127.42,16.09,329.97,12.96,11.2,4.05,16.53
f9244d45189d3a3605499abddeade7d5,sao paulo,SP,20,20,15081.44,820.72,15902.16,795.11,5.16,764.55,15.18,0.0,4.35,5.0
6edacfd9f9074789dad6d62ba7950b9c,guarulhos,SP,205,205,12966.4,2905.88,15872.28,77.43,18.31,397.74,9.09,5.85,4.38,8.78
6039e27294dc75811c0d8a39069f52c0,osasco,SP,63,63,13500.8,2334.72,15835.52,251.36,14.74,634.5,17.99,22.22,3.73,19.05
8e6d7754bc7e0f22c96d255ebda59eba,sao jose dos campos,SP,84,84,14107.38,1685.97,15793.35,188.02,10.68,375.58,15.29,16.67,3.61,26.19
a5cba26a62b8b4d0145b68b841e62e7f,campo mourao,PR,53,53,14438.84,1346.93,15785.77,297.84,8.53,878.95,13.18,1.89,4.57,3.77
1f9ab4708f3056ede07124aad39a2554,tupa,SP,76,76,13312.93,2379.72,15692.65,206.48,15.16,880.84,14.52,5.26,4.09,8.0
701938c450705b8ae65fc923b70f35c7,s jose do rio preto,SP,74,74,11879.29,3771.6,15650.89,211.5,24.1,484.34,12.98,6.76,4.0,12.33
b8bc237ba3788b23da09c0f1f3a3288c,itajai,SC,45,45,13685.71,1935.45,15621.16,347.14,12.39,623.53,11.74,2.22,4.32,6.82
080199a181c46c657dc5aa235411be3b,osasco,SP,79,79,14504.2,1040.68,15544.88,196.77,6.69,349.24,8.09,2.53,4.62,1.28
289cdb325fb7e7f891c38608bf9e0962,belo horizonte,SP,109,109,13410.55,2075.52,15486.07,142.07,13.4,526.92,6.73,1.83,4.59,5.5
ce248b21cb2adc36282ede306b7660e5,jaragua do sul,SC,64,64,13560.19,1895.01,15455.2,241.49,12.26,705.73,15.72,10.94,4.23,12.5
ac3508719a1d8f5b7614b798f70af136,canoas,RS,101,101,12446.14,2964.52,15410.66,152.58,19.24,1022.76,9.46,2.97,4.64,3.0
aba1721a889e04decc910aa13b768ef4,sao paulo,SP,83,83,14103.3,1249.17,15352.47,184.97,8.14,504.11,9.33,10.84,4.45,9.64
c31eff8334d6b3047ed34bebd4d62c36,salto,SP,120,120,12991.61,2359.24,15350.85,127.92,15.37,473.13,12.67,14.17,3.87,17.65
530ec6109d11eaaf87999465c6afee01,cascavel,PR,94,94,12682.11,2597.05,15279.16,162.54,17.0,888.58,10.85,1.06,4.34,8.51
e2a1ac9bf33e5549a2a4f834e70df2f8,sao paulo,SP,5,5,14999.45,201.11,15200.56,3040.11,1.32,536.93,12.34,0.0,4.8,0.0
c6bda72e4dbf5c5866b13cb1810c6d03,sao paulo,SP,59,59,14059.38,1136.74,15196.12,257.56,7.48,519.37,10.21,3.39,4.39,8.47
440dd6ab244315c632130ecfb63827b1,votuporanga,SP,91,91,13089.0,2046.68,15135.68,166.33,13.52,929.0,16.62,13.19,3.89,15.38
431af27f296bc6519d890aa5a05fdb11,ribeirao preto,SP,116,116,12974.6,2128.45,15103.05,130.2,14.09,559.62,17.23,15.52,3.8,23.48
05f51e13da97139648b8125c31e5f51b,belo horizonte,MG,57,57,13100.31,1888.65,14988.96,262.96,12.6,578.91,12.51,15.79,4.23,14.04
a7f13822ceb966b076af67121f87b063,itaquaquecetuba,SP,73,73,12017.69,2962.74,14980.43,205.21,19.78,616.39,22.71,6.85,3.4,27.78
00fc707aaaad2d31347cf883cd2dfe10,maringa,PR,103,103,12684.9,2285.09,14969.99,145.34,15.26,646.1,15.11,4.85,4.08,15.69
d50d79cb34e38265a8649c383dcffd48,sao paulo,SP,70,70,13012.42,1932.26,14944.68,213.5,12.93,765.62,13.16,7.14,4.25,8.7
ce7d1888639e6fb06b2749cbfdac1ff7,baependi,MG,78,78,11793.89,3082.65,14876.54,190.72,20.72,408.05,14.55,8.97,4.17,16.67
0ea22c1cfbdc755f86b9b54b39c16043,sete lagoas,MG,234,234,10592.1,4231.98,14824.08,63.35,28.55,614.73,11.03,1.71,4.41,6.06
9e6229250fedbe05838fef417b74e7fb,mirandopolis,SP,73,73,12962.3,1834.96,14797.26,202.7,12.4,697.67,11.83,4.11,3.89,15.07
0b35c634521043bf4b47e21547b99ab5,teixeira soares,PR,50,50,13235.65,1455.14,14690.79,293.82,9.91,736.62,19.27,16.0,3.41,34.69
48436dade18ac8b2bce089ec2a041202,volta redonda,SP,134,134,11821.11,2840.9,14662.01,109.42,19.38,620.62,14.35,7.46,4.1,12.69
ef506c96320abeedfb894c34db06f478,sao paulo,SP,316,316,9556.5,5092.3,14648.8,46.36,34.76,780.3,13.46,8.54,3.96,16.24
f08a5b9dd6767129688d001acafc21e5,porto alegre,RS,11,11,14069.63,496.11,14565.74,1324.16,3.41,1226.61,18.87,18.18,4.27,9.09
2e1c9f22be269ef4643f826c9e650a52,sao paulo,SP,161,161,12170.24,2321.28,14491.52,90.01,16.02,471.1,9.82,6.83,4.24,11.25
e26901d5ab434ce92fd9b5c256820a4e,maua,SP,197,197,11601.5,2880.13,14481.63,73.51,19.89,396.04,9.29,2.54,4.2,10.15
610f72e407cdd7caaa2f8167b0163fd8,sao paulo,SP,16,16,13585.16,844.29,14429.45,901.84,5.85,208.89,12.7,12.5,3.62,31.25
34d1ca11b242c0fee2c834ae8d788566,congonhas,MG,40,40,13422.24,982.04,14404.28,360.11,6.82,829.25,13.18,0.0,4.33,5.13
d05ae8f7a5bd1d2a690a44cd079e4e27,rio de janeiro,RJ,77,77,13244.0,1141.65,14385.65,186.83,7.94,465.24,11.33,9.09,3.89,21.05
d6b1ce66b035a475f00c017792ff9769,salto,SP,92,92,12277.4,2038.48,14315.88,155.61,14.24,512.88,10.21,6.52,4.28,7.78
a6bd7d1ccdac48c6b33b28596b7eb122,mamanguape,PB,15,15,13669.11,637.8,14306.91,953.79,4.46,1577.77,15.62,13.33,3.5,35.71
8d956fec2e4337affcb520f56fd8cbfd,sao bernardo do campo,SP,210,210,10988.2,3313.85,14302.05,68.1,23.17,575.35,9.27,10.48,4.21,9.52
813348c996469b40f2e028d5429d3495,jundiai,SP,172,172,10813.53,3457.7,14271.23,82.97,24.23,374.84,10.17,5.23,4.07,14.79
2b1a40c1daabc6ca280c4b815c101841,divinopolis,MG,22,22,12342.6,1833.14,14175.74,644.35,12.93,581.25,13.43,4.55,3.82,18.18
240b9776d844d37535668549a396af32,niteroi,RJ,35,35,13332.09,839.56,14171.65,404.9,5.92,443.61,11.36,5.71,4.34,8.57
ff063b022a9a0aab91bad2c9088760b7,santo andre,SP,94,94,12076.5,1984.77,14061.27,149.59,14.12,503.3,9.39,3.19,4.31,8.6
95e03ca3d4146e4011985981aeb959b9,rio de janeiro,RJ,172,172,10865.16,3189.3,14054.46,81.71,22.69,607.23,12.53,3.49,4.02,14.12
1ca7077d890b907f89be8c954a02686a,santana de parnaiba,SP,108,108,12474.64,1522.01,13996.65,129.6,10.87,390.85,15.54,22.22,2.39,59.81
75d34ebb1bd0bd7dde40dd507b8169c3,salvador,BA,57,57,12656.33,1313.44,13969.77,245.08,9.4,1055.76,16.05,15.79,3.93,19.3
cab85505710c7cb9b720bceb52b01cee,sao paulo,SP,201,201,11124.6,2827.39,13951.99,69.41,20.27,525.4,10.14,2.49,4.34,6.5
0be8ff43f22e456b4e0371b2245e4d01,sao paulo,SP,156,156,11336.0,2508.49,13844.49,88.75,18.12,491.63,10.4,6.41,4.03,17.31
b372ee768ed69e46ca8cdbd267aa7a38,sao jose do rio preto,SP,63,63,12630.0,1183.84,13813.84,219.27,8.57,760.23,12.49,0.0,4.43,9.52
80e6699fe29150b372a0c8a1ebf7dcc8,pinhais,PR,96,96,11119.66,2667.15,13786.81,143.61,19.35,763.03,11.56,4.17,4.34,8.42
e24fc9fcd865784fb25705606fe3dfe7,braganca paulista,SP,51,51,12768.0,1012.71,13780.71,270.21,7.35,664.86,12.58,7.84,4.16,11.76
8cc6a0e5738e61a87b03c78b2ba9db4b,andradas,MG,23,23,13272.7,503.9,13776.6,598.98,3.66,643.87,16.77,8.7,4.48,4.35
99eaacc9e6046db1c82b163c5f84869f,franca,SP,63,63,12642.28,1081.66,13723.94,217.84,7.88,633.54,14.98,11.11,4.0,17.46
6cd68b3ed6d59aaa9fece558ad360c0a,belo horizonte,MG,149,149,11188.57,2529.89,13718.46,92.07,18.44,628.94,10.53,2.01,4.46,3.36
5a8e7d5003a1f221f9e1d6e411de7c23,campinas,SP,137,137,11042.1,2666.7,13708.8,100.06,19.45,498.79,10.21,5.84,4.17,12.41
adbc26658d6c7b4b6219f9d934598091,curitiba,PR,88,88,11806.4,1885.85,13692.25,155.59,13.77,523.13,17.26,15.91,4.12,15.91
c8b0e2b0a7095e5d8219575d5e7e1181,itaquaquecetuba,SP,84,84,12170.21,1487.13,13657.34,162.59,10.89,542.28,10.16,7.14,4.08,14.46
70c27847eca8195c983ed7e798c56743,rio de janeiro,RJ,77,77,12077.52,1451.66,13529.18,175.7,10.73,443.74,11.21,9.09,4.23,18.18
056b4ada5bbc2c50cc7842547dda6b51,queimados,RJ,64,64,12203.4,1282.39,13485.79,210.72,9.51,602.75,12.78,10.94,4.21,12.7
e8b3a3a38279a82f0e5d006d5e5b7d2c,jussara,PR,80,80,11762.4,1645.81,13408.21,167.6,12.27,879.18,17.31,5.0,4.01,16.25
ed4acab38528488b65a9a9c603ff024a,sao paulo,SP,32,32,12759.45,610.31,13369.76,417.81,4.56,399.01,9.89,3.23,3.72,21.88
87b740daf17b5d1be335a64164ec6842,suzano,SP,11,11,12099.89,1254.94,13354.83,1214.08,9.4,495.05,18.17,9.09,3.73,18.18
09f952a5f58d2285b0372551ae8f9b01,sao bernardo do campo,SP,50,50,11821.5,1524.96,13346.46,266.93,11.43,739.58,13.29,6.0,3.84,18.0
1d8dbc4f32378d715c717c1c1fc57bae,arapongas,PR,91,91,11205.99,2085.15,13291.14,146.06,15.69,710.52,15.57,9.89,4.06,14.61
ad97a199236354e53fcd91a5a913e9a2,brusque,SC,16,16,12446.85,837.17,13284.02,830.25,6.3,490.22,15.63,12.5,4.5,6.25
039e6ad9dae79614493083e241147386,sao paulo,SP,5,5,12925.0,348.42,13273.42,2654.68,2.62,731.6,14.59,20.0,4.0,20.0
25e6ffe976bd75618accfe16cefcbd0d,sao paulo,SP,106,106,11552.62,1687.18,13239.8,124.9,12.74,563.51,10.15,5.66,4.44,7.55
7202e2ba20579a9bd1acb29e61fe71f6,franca,SP,51,51,12085.7,1131.51,13217.21,259.16,8.56,860.4,13.34,5.88,3.98,16.0
c66dccfb3f109511246da627dd5a2498,registro,SP,44,44,12182.55,944.74,13127.29,298.35,7.2,830.88,11.35,4.55,4.57,6.82
8b8cfc8305aa441e4239358c9f6f2485,londrina,PR,15,15,11892.0,1218.7,13110.7,874.05,9.3,627.2,12.54,13.33,4.2,13.33
562fc2f2c2863ab7e79a9e4388a58a14,campinas,SP,255,255,8659.25,4224.96,12884.21,50.53,32.79,767.23,11.31,3.53,4.23,9.88
1da3aeb70d7989d1e6d9b0e887f97c23,sao paulo,SP,261,261,8691.56,4175.52,12867.08,49.3,32.45,449.42,8.6,5.75,4.17,12.31
b4f8921fcc4ff77b66bea6dda43dcd51,caxias do sul,RS,18,18,11395.05,1468.36,12863.41,714.63,11.42,625.26,7.79,5.56,4.56,11.11
d1b65fc7debc3361ea86b5f14c68d2e2,mogi guacu,SP,39,39,11413.17,1410.15,12823.32,328.8,11.0,501.69,9.19,5.13,4.64,2.56
5058e8c1e82653974541e83690655b4a,itaquaquecetuba,SP,62,62,9812.83,3008.63,12821.46,206.8,23.47,516.78,26.68,12.9,3.25,31.15
6e386f64c84e482f0b9abf960797ee1b,sao paulo,SP,29,29,12209.3,611.51,12820.81,442.1,4.77,943.97,10.48,10.34,4.61,3.57
ccb83a794700270fde70898fe9ff368b,sombrio,SC,12,12,11062.0,1723.73,12785.73,1065.48,13.48,857.58,16.59,16.67,4.33,8.33
c9c7905cffc4ef9ff9f113554423e671,itapecerica da serra,SP,127,127,10657.18,2109.53,12766.71,100.53,16.52,632.98,11.09,10.24,4.14,11.02
fbc14c0cf93505ef89f64665ffa4a7b5,serrana,SP,18,18,12227.82,531.11,12758.93,708.83,4.16,631.4,12.07,5.56,4.18,11.76
b499c00f28f4b7069ff6550af8c1348a,limeira,SP,147,147,10162.18,2503.6,12665.78,86.16,19.77,412.07,11.27,12.93,4.22,10.2
f262cbc1c910c83959f849465454ddd3,sao paulo,SP,189,189,10199.86,2455.04,12654.9,66.96,19.4,355.55,9.11,9.52,4.18,13.83
72c5da29406b4234927b81855e7b64f6,guarulhos,SP,31,31,11798.69,853.78,12652.47,408.14,6.75,871.26,10.8,3.23,4.13,12.9
66e0557ecc2b4dbea057e93f215f68d8,sao paulo,SP,30,30,12141.0,487.42,12628.42,420.95,3.86,572.56,31.73,26.67,4.03,13.33
dd2bdf855a9172734fbc3744021ae9b9,belo horizonte,MG,105,105,10607.0,1992.01,12599.01,119.99,15.81,667.81,15.35,5.71,3.88,17.82
ca3bd7cd9f149df75950150d010fe4a2,sao paulo,SP,68,68,9253.47,3318.89,12572.36,184.89,26.4,388.54,13.58,4.41,4.09,14.71
1c129092bf23f28a5930387c980c0dfc,sao paulo,SP,200,200,9528.62,3021.57,12550.19,62.75,24.08,451.64,11.75,5.5,4.25,11.56
4830e40640734fc1c52cd21127c341d4,sao paulo,SP,204,204,9490.5,3011.92,12502.42,61.29,24.09,531.57,9.98,6.86,4.23,10.29
7901646fdd36a55f564ffaf2dbccaaf7,rio de janeiro,RJ,22,22,11857.08,621.75,12478.83,567.22,4.98,308.67,9.82,13.64,4.5,9.09
7ea5bfa6c340f58f8e71fc1f0412b0d6,belo horizonte,MG,96,96,10838.41,1631.85,12470.26,129.9,13.09,630.0,13.05,7.29,4.19,9.47
54965bbe3e4f07ae045b90b0b8541f52,foz do iguacu,PR,73,73,10351.7,2076.26,12427.96,170.25,16.71,916.82,26.17,30.14,3.14,40.58
7040e82f899a04d1b434b795a43b4617,sao paulo,SP,208,208,9213.7,3123.26,12336.96,59.31,25.32,515.77,10.51,9.62,3.65,25.73
c864036feaab8c1659f65ea4faebe1da,campo largo,PR,58,58,10454.2,1845.57,12299.77,212.06,15.0,658.24,12.28,3.45,4.57,5.17
82e0a475a88cc9595229d8029273f045,sao paulo,SP,41,41,10748.02,1468.38,12216.4,297.96,12.02,797.41,16.0,9.76,3.71,26.83
5343d0649eca2a983820bfe93fc4d17e,santo andre,SP,70,70,9819.02,2375.07,12194.09,174.2,19.48,597.03,11.27,10.0,3.87,23.19
33a6f4b1e7cdc205511e76ba1b6e0186,guarulhos,SP,105,105,10295.01,1888.9,12183.91,116.04,15.5,406.69,8.5,1.9,4.41,8.57
c4d51195486dc781531876a7d00453d8,presidente prudente,SP,17,17,11468.98,569.37,12038.35,708.14,4.73,1363.63,23.73,29.41,3.94,11.76
bba3293d6f5d5af2f415e004e8b93ae3,sao paulo,SP,17,17,11702.1,326.69,12028.79,707.58,2.72,632.91,12.07,5.88,4.29,11.76
dd7ddc04e1b6c2c614352b383efe2d36,sao paulo,SP,121,121,9148.61,2876.57,12025.18,99.38,23.92,422.08,15.02,15.7,3.88,18.33
17ca9b9e9b9ef8fdb529001b49ebb50f,betim,MG,115,115,9649.86,2348.96,11998.82,104.34,19.58,547.54,8.24,2.61,4.07,13.91
c60b801f2d52c7f7f91de00870882a75,guarulhos,SP,39,39,11296.5,698.44,11994.94,307.56,5.82,624.93,16.1,20.51,3.44,28.21
23d7c96d4a1160db1c726b248601b25a,capivari,SP,50,50,10658.24,1288.93,11947.17,238.94,10.79,483.02,13.13,12.0,3.92,16.67
f3b80352b986ab4d1057a4b724be19d0,brasilia,DF,86,86,9815.1,2126.26,11941.36,138.85,17.81,788.06,10.46,0.0,4.21,11.63
4e7c18b98d84e05cbae3ff0ff03846c2,jaboticabal,SP,81,81,9038.9,2823.46,11862.36,146.45,23.8,577.52,12.09,4.94,4.2,17.5
32b8764b4ef628b53608fc34011fcc13,lages,SC,36,36,8884.0,2970.42,11854.42,329.29,25.06,853.38,11.23,8.33,4.19,5.56
9d5a9018aee56acb367ba9c3f05d1d6a,aparecida de goiania,GO,66,66,10119.98,1671.41,11791.39,178.66,14.17,910.2,15.02,1.52,4.45,10.61
f80edd2c5aaa505cc4b0a3b219abf4b8,sao paulo,SP,116,116,8855.5,2935.12,11790.62,101.64,24.89,571.11,12.07,5.17,4.15,13.91
6973a06f484aacf400ece213dbf3d946,sao jose dos campos,SP,89,89,10418.72,1287.87,11706.59,131.53,11.0,291.7,14.9,16.85,3.72,22.73
aafe36600ce604f205b86b5084d3d767,sao jose,SC,129,129,9251.4,2421.8,11673.2,90.49,20.75,732.61,12.5,4.65,4.4,9.3
aaed1309374718fdd995ee4c58c9dfcd,timbo,SC,104,104,9345.45,2314.28,11659.73,112.11,19.85,788.79,12.24,2.88,4.06,13.46
ce27a3cc3c8cc1ea79d11e561e9bebb6,sao paulo,SP,122,122,9465.45,2154.67,11620.12,95.25,18.54,575.08,10.2,2.46,4.19,11.11
5d378b73ab7dd6f0418d743e5dcb0bd1,sao paulo,SP,6,6,11254.0,358.7,11612.7,1935.45,3.09,1274.56,30.49,16.67,3.83,16.67
31344c16881c08a8a72c6d2eb29918c1,uba,MG,42,42,9365.8,2208.55,11574.35,275.58,19.08,580.83,15.7,4.76,4.43,9.52
8b28d096634035667e8263d57ba3368c,sao jose dos campos,SP,139,139,9025.3,2507.74,11533.04,82.97,21.74,493.93,14.07,11.51,4.01,14.6
3db66a856d18a9cba7c9241fc5221c50,ponte nova,MG,94,94,9478.3,2044.36,11522.66,122.58,17.74,681.77,16.0,11.7,4.2,10.64
01cf7e3d21494c41fb86034f2e714fa1,francisco beltrao,PR,59,59,9439.56,1964.45,11404.01,193.29,17.23,930.17,11.79,5.08,4.12,12.07
0df3984f9dfb3d49ac6366acbd3bbb85,betim,MG,86,86,9891.49,1483.05,11374.54,132.26,13.04,691.2,9.55,1.16,4.38,9.3
9d4db00d65d7760644ac0c14edb5fd86,sorocaba,SP,97,97,9845.71,1509.59,11355.3,117.06,13.29,304.47,8.06,4.12,4.54,4.17
9b013e03b2ab786505a1d3b5c0756754,vicente de carvalho,SP,170,170,8714.55,2556.28,11270.83,66.3,22.68,250.84,8.56,5.88,4.22,12.43
92eb0f42c21942b6552362b9b114707d,sao paulo,SP,334,334,6416.41,4845.63,11262.04,33.72,43.03,589.83,13.71,8.08,4.02,14.16
5656537e588803a555b8eb41f07a944b,brasilia,DF,171,171,7931.26,3324.29,11255.55,65.82,29.53,827.62,11.29,7.6,3.89,18.71
ea566164622c6b439516ab18062c42cd,sao  paulo,SP,50,50,10309.42,858.56,11167.98,223.36,7.69,638.03,14.03,22.0,3.78,24.0
fffd5413c0700ac820c7069d66d98c89,amparo,SP,57,57,8535.0,2590.3,11125.3,195.18,23.28,583.83,13.79,14.04,3.89,21.43
6c7d50c24b3ccd2fd83b44d8bb34e073,presidente prudente,SP,112,112,8445.96,2677.83,11123.79,99.32,24.07,799.68,12.27,1.79,4.45,6.31
81a1104df0f08b59c68aa5b03cfe398e,sao jose dos pinhais,PR,72,72,9320.98,1794.45,11115.43,154.38,16.14,794.56,12.83,5.56,4.31,7.14
bd23da7354813347129d751591d1a6e2,sao paulo,SP,86,86,9704.6,1384.56,11089.16,128.94,12.49,460.73,9.87,4.65,4.12,15.29
259f7b5e6e482c230e5bfaa670b6bb8f,poa,SP,136,136,8393.14,2694.28,11087.42,81.53,24.3,366.63,8.74,2.21,4.35,10.37
0db783cfcd3b73998abc6e10e59a102f,santos,SP,132,132,9077.4,1999.15,11076.55,83.91,18.05,624.08,11.62,3.79,4.21,12.98
1c5e4e49b9079480255b49d50aac1aa9,santos,SP,12,12,10173.11,889.61,11062.72,921.89,8.04,412.18,8.8,0.0,4.33,8.33
cbd996ad3c1b7dc71fd0e5f5df9087e2,sao jose do rio preto,SP,160,160,8217.5,2771.94,10989.44,68.68,25.22,550.07,12.85,8.75,4.21,11.46
c510bc1718f0f2961eaa42a23330681a,indaiatuba,SP,12,12,10141.0,710.45,10851.45,904.29,6.55,258.08,6.96,0.0,4.25,16.67
e5a3438891c0bfdb9394643f95273d8e,limeira,SP,216,216,7549.96,3280.74,10830.7,50.14,30.29,495.71,15.66,18.52,3.99,17.67
624f4ece8da4aafb77699233d480f8ef,sao paulo,SP,52,52,9046.0,1705.55,10751.55,206.76,15.86,714.21,13.63,7.69,4.25,11.54
5882820ef11c4c068eea0677a7a879b4,caxias do sul,RS,14,14,9925.5,739.31,10664.81,761.77,6.93,721.84,14.97,7.14,4.15,0.0
b92e3c8f9738272ff7c59e111e108d7c,uba,MG,62,62,8231.09,2414.21,10645.3,171.7,22.68,587.99,16.73,3.23,4.16,17.74
066a6914e1ebf3ea95a216c73a986b91,foz do iguacu,PR,66,66,8956.38,1655.18,10611.56,160.78,15.6,952.69,13.31,3.03,4.09,12.12
7b1222c3624aa89b9558b50a2594188c,sao jose do rio preto,SP,22,22,10103.52,457.57,10561.09,480.05,4.33,851.01,17.67,13.64,4.45,9.09
7b07b3c7487f0ea825fc6df75abd658b,sao paulo,SP,91,91,9259.47,1292.69,10552.16,115.96,12.25,449.66,9.59,4.4,4.42,9.89
7008613ea464bad5cb9b83456e1e6a8f,canoinhas,SC,123,123,7538.7,2949.34,10488.04,85.27,28.12,727.83,14.48,4.88,4.28,7.38
f27e33c6d29b5138fa9967bcd445b6d5,sao paulo,SP,93,93,8888.3,1593.95,10482.25,112.71,15.21,538.42,12.07,10.75,4.1,16.13
06532f10282704ef4c69168b914b77be,paincandu,PR,7,7,9827.95,632.8,10460.75,1494.39,6.05,1410.58,16.62,0.0,4.71,0.0
a49928bcdf77c55c6d6e05e09a9b4ca5,sao paulo,SP,96,96,8646.9,1726.92,10373.82,108.06,16.65,576.89,16.93,26.04,3.03,40.63
b2ac621f0d0322434d04a12b078b9369,curitiba,PR,30,30,9575.5,781.39,10356.89,345.23,7.54,1112.94,14.67,10.0,4.4,6.67
cb8bcce248bb1fb274ba762d8b971456,santa rita do sapucai,MG,66,66,9152.4,1200.09,10352.49,156.86,11.59,585.62,12.63,1.52,4.33,4.55
0bae85eb84b9fb3bd773911e89288d54,itajai,SP,136,136,7433.56,2907.0,10340.56,76.03,28.11,597.06,10.28,0.74,4.29,6.62
e96498ed8daaa3e9c23f7a62da76591c,sao paulo,SP,34,34,9619.09,713.1,10332.19,303.89,6.9,788.18,15.2,14.71,3.94,20.59
048c2757535328e0d7dac690ad3c0aae,franca,SP,50,50,9065.08,1247.33,10312.41,206.25,12.1,926.34,18.51,14.0,4.24,14.29
b1a81260566c1bac3114a6d124413f27,carazinho,RS,51,51,8684.69,1565.51,10250.2,200.98,15.27,950.33,8.57,1.96,4.27,13.73
d98eec89afa3380e14463da2aabaea72,porto alegre,RS,168,168,6968.53,3256.78,10225.31,60.86,31.85,1013.79,8.56,2.38,4.34,7.78
b1fc4f64df5a0e8b6913ab38803c57a9,sao goncalo,RJ,107,107,7994.74,2146.25,10140.99,94.78,21.16,849.16,15.92,12.15,3.86,20.95
3c487ae8f8d7542beff5788e2e0aea83,gama,DF,30,30,9385.7,719.65,10105.35,336.84,7.12,828.83,13.74,3.33,4.2,10.0
5b8154610ebb21fb90eb587365e673df,sao jose dos campos,SP,37,37,9048.05,1048.67,10096.72,272.88,10.39,409.77,13.05,10.81,4.16,13.51
05feb94f19d094d4b0f9281f0b1d4c99,mogi das cruzes,SP,6,6,9353.0,697.04,10050.04,1675.01,6.94,1088.34,15.37,0.0,4.5,0.0
cf8ab1616079e2793aa29d524df01bb1,sao paulo,SP,6,6,9594.0,437.56,10031.56,1671.93,4.36,721.28,26.41,16.67,2.5,66.67
e7df4cd29ab5abab70fb0783ddb53987,sao paulo,SP,23,23,9608.7,413.37,10022.07,435.74,4.12,286.36,10.16,17.39,4.3,8.7
972d0f9cf61b499a4812cf0bfa3ad3c4,brusque,SC,81,81,7910.42,2100.73,10011.15,123.59,20.98,725.73,18.19,11.11,3.03,41.77
febab0275244b9a49a623f0bd613ca2f,pedreira,SP,106,106,7094.82,2906.49,10001.31,94.35,29.06,349.93,8.65,4.72,4.44,7.55
5f2684dab12e59f83bef73ae57724e45,sao paulo,SP,67,67,8870.97,1109.75,9980.72,148.97,11.12,433.44,10.65,5.97,3.79,23.88
8e8a7ce9f2f970dc00e2acf6f6e199f6,sao goncalo,RJ,63,63,8821.0,1147.78,9968.78,158.23,11.51,662.25,12.25,9.52,3.98,12.7
640e21a7d01df7614a3b4923e990d40c,ibitinga,SP,115,115,7528.89,2431.66,9960.55,86.61,24.41,493.96,10.32,6.96,4.33,7.83
6d803cb79cc31c41c4c789a75933b3c7,sao joaquim da barra,SP,58,58,8711.4,1213.67,9925.07,171.12,12.23,581.57,13.3,6.9,4.24,8.62
d71d863e5ef30d94e440c11be17dcd8f,osasco,SP,23,23,9246.9,673.19,9920.09,431.31,6.79,732.93,19.16,13.04,3.33,38.1
270297ead4c65a6cd2593960d2af6b21,sao paulo,SP,17,17,9344.4,537.36,9881.76,581.28,5.44,909.7,14.34,0.0,3.82,29.41
2dee2ce60de9709b1a24083217181a1f,sinop,MT,54,54,7784.5,2060.06,9844.56,182.31,20.93,1576.62,14.14,1.85,4.43,5.56
a00824eb9093d40e589b940ec45c4eb0,bofete,SP,3,3,9399.97,379.49,9779.46,3259.82,3.88,332.54,8.01,0.0,4.67,0.0
4371b634e0efc0e22b09b52907d9d469,sao paulo,SP,101,101,8168.0,1477.01,9645.01,95.5,15.31,461.41,11.12,7.92,4.48,7.0
d03698c2efd04a549382afa6623e27fb,ilheus,BA,18,18,8865.47,779.15,9644.62,535.81,8.08,1232.16,14.71,5.56,4.5,5.56
6c12e40690c335dbc2f68a4134d30dc1,castro,PR,16,16,9139.2,485.06,9624.26,601.52,5.04,487.46,13.34,0.0,4.07,14.29
06df0c10d34e459d9672bc77388742eb,maringa,PR,26,26,9070.0,525.77,9595.77,369.07,5.48,546.48,10.08,11.54,4.35,7.69
7d456afc660226829370f3173d14520c,mogi das cruzes,SP,55,55,8118.25,1461.28,9579.53,174.17,15.25,407.34,8.5,5.45,4.35,9.09
8a432f4e5b471f8da497d7dc517666e2,presidente prudente,SP,95,95,7555.0,1965.11,9520.11,100.21,20.64,666.29,7.85,5.26,4.19,12.77
